zip,primary_city,state,latitude,longitude
94107,San Francisco,CA,37.76,-122.39
94108,San Francisco,CA,37.79,-122.4
94109,San Francisco,CA,37.79,-122.42
94110,San Francisco,CA,37.74,-122.41
94111,San Francisco,CA,37.79,-122.39
94112,San Francisco,CA,37.72,-122.44
94114,San Francisco,CA,37.75,-122.43
94115,San Francisco,CA,37.78,-122.43
94116,San Francisco,CA,37.74,-122.48
94117,San Francisco,CA,37.76,-122.44
94118,San Francisco,CA,37.78,-122.46
94121,San Francisco,CA,37.77,-122.49
94122,San Francisco,CA,37.76,-122.48
94123,San Francisco,CA,37.8,-122.43
94124,San Francisco,CA,37.73,-122.38
94127,San Francisco,CA,37.73,-122.45
94128,San Francisco,CA,37.61,-122.38
94129,San Francisco,CA,37.79,-122.46
94130,San Francisco,CA,37.81,-122.36
94131,San Francisco,CA,37.74,-122.44
94132,San Francisco,CA,37.72,-122.48
94133,San Francisco,CA,37.8,-122.41
94134,San Francisco,CA,37.72,-122.41
94158,San Francisco,CA,37.76,-122.39
94301,Palo Alto,CA,37.44,-122.15
94303,Palo Alto,CA,37.45,-122.1
94304,Palo Alto,CA,37.37,-122.18
94305,Stanford,CA,37.41,-122.17
94306,Palo Alto,CA,37.41,-122.13
94401,San Mateo,CA,37.57,-122.32
94402,San Mateo,CA,37.52,-122.35
94403,San Mateo,CA,37.54,-122.3
94404,San Mateo,CA,37.55,-122.26
94501,Alameda,CA,37.77,-122.27
94502,Alameda,CA,37.73,-122.24
94503,American Canyon,CA,38.18,-122.25
94505,Discovery Bay,CA,37.86,-121.64
94506,Danville,CA,37.78,-121.88
94507,Alamo,CA,37.84,-121.97
94508,Angwin,CA,38.57,-122.44
94509,Antioch,CA,37.99,-121.81
94510,Benicia,CA,38.11,-122.13
94512,Birds Landing,CA,38.12,-121.81
94513,Brentwood,CA,37.87,-121.68
94514,Byron,CA,37.85,-121.62
94515,Calistoga,CA,38.62,-122.61
94517,Clayton,CA,37.88,-121.84
94518,Concord,CA,37.95,-122.02
94519,Concord,CA,37.99,-122
94520,Concord,CA,38,-122.03
94521,Concord,CA,37.97,-121.96
94523,Pleasant Hill,CA,37.95,-122.07
94525,Crockett,CA,38.04,-122.23
94526,Danville,CA,37.81,-121.97
94530,El Cerrito,CA,37.91,-122.3
94531,Antioch,CA,37.96,-121.76
94533,Fairfield,CA,38.28,-122
94534,Fairfield,CA,38.23,-122.12
94535,Travis Afb,CA,38.26,-121.93
94536,Fremont,CA,37.56,-121.98
94538,Fremont,CA,37.5,-121.96
94539,Fremont,CA,37.51,-121.89
94541,Hayward,CA,37.67,-122.08
94542,Hayward,CA,37.65,-122.04
94544,Hayward,CA,37.63,-122.04
94545,Hayward,CA,37.62,-122.11
94546,Castro Valley,CA,37.7,-122.08
94547,Hercules,CA,38.01,-122.25
94549,Lafayette,CA,37.9,-122.11
94550,Livermore,CA,37.68,-121.75
94551,Livermore,CA,37.77,-121.75
94552,Castro Valley,CA,37.69,-122.01
94553,Martinez,CA,37.98,-122.15
94555,Fremont,CA,37.55,-122.07
94556,Moraga,CA,37.83,-122.1
94558,Napa,CA,38.55,-122.15
94559,Napa,CA,38.23,-122.29
94560,Newark,CA,37.51,-122.04
94561,Oakley,CA,37.99,-121.68
94563,Orinda,CA,37.89,-122.19
94564,Pinole,CA,37.99,-122.27
94565,Pittsburg,CA,38,-121.83
94566,Pleasanton,CA,37.65,-121.85
94567,Pope Valley,CA,38.67,-122.44
94568,Dublin,CA,37.71,-121.91
94571,Rio Vista,CA,38.18,-121.73
94572,Rodeo,CA,38.03,-122.23
94574,Saint Helena,CA,38.55,-122.39
94576,Deer Park,CA,38.55,-122.47
94577,San Leandro,CA,37.71,-122.16
94578,San Leandro,CA,37.7,-122.12
94579,San Leandro,CA,37.68,-122.15
94580,San Lorenzo,CA,37.68,-122.13
94582,San Ramon,CA,37.76,-121.93
94583,San Ramon,CA,37.78,-121.99
94585,Suisun City,CA,38.16,-121.93
94586,Sunol,CA,37.56,-121.84
94587,Union City,CA,37.59,-122.06
94588,Pleasanton,CA,37.67,-121.93
94589,Vallejo,CA,38.13,-122.25
94590,Vallejo,CA,38.09,-122.25
94591,Vallejo,CA,38.11,-122.2
94592,Vallejo,CA,38.11,-122.29
94595,Walnut Creek,CA,37.86,-122.07
94596,Walnut Creek,CA,37.89,-122.03
94597,Walnut Creek,CA,37.91,-122.07
94598,Walnut Creek,CA,37.91,-122.01
94599,Yountville,CA,38.41,-122.36
94601,Oakland,CA,37.77,-122.21
94602,Oakland,CA,37.8,-122.21
94603,Oakland,CA,37.73,-122.17
94605,Oakland,CA,37.75,-122.13
94606,Oakland,CA,37.78,-122.24
94607,Oakland,CA,37.81,-122.3
94608,Emeryville,CA,37.83,-122.29
94609,Oakland,CA,37.83,-122.26
94610,Oakland,CA,37.81,-122.24
94611,Oakland,CA,37.83,-122.22
94612,Oakland,CA,37.8,-122.27
94615,Oakland,CA,37.8,-122.29
94617,Oakland,CA,37.75,-122.14
94618,Oakland,CA,37.84,-122.23
94619,Oakland,CA,37.78,-122.12
94621,Oakland,CA,37.73,-122.2
94702,Berkeley,CA,37.86,-122.28
94703,Berkeley,CA,37.86,-122.27
94704,Berkeley,CA,37.86,-122.25
94705,Berkeley,CA,37.86,-122.24
94706,Albany,CA,37.88,-122.29
94707,Berkeley,CA,37.9,-122.28
94708,Berkeley,CA,37.9,-122.26
94709,Berkeley,CA,37.87,-122.26
94710,Berkeley,CA,37.87,-122.3
94801,Richmond,CA,37.96,-122.38
94803,El Sobrante,CA,37.95,-122.26
94804,Richmond,CA,37.92,-122.34
94805,Richmond,CA,37.94,-122.31
94806,San Pablo,CA,37.98,-122.33
94850,Richmond,CA,37.94,-122.38
94901,San Rafael,CA,37.97,-122.5
94903,San Rafael,CA,38.02,-122.54
94904,Greenbrae,CA,37.94,-122.56
94920,Belvedere Tiburon,CA,37.89,-122.47
94922,Bodega,CA,38.33,-122.97
94923,Bodega Bay,CA,38.35,-123.06
94924,Bolinas,CA,37.94,-122.73
94925,Corte Madera,CA,37.92,-122.51
94928,Rohnert Park,CA,38.34,-122.7
94930,Fairfax,CA,37.98,-122.6
94931,Cotati,CA,38.31,-122.7
94937,Inverness,CA,38.11,-122.92
94939,Larkspur,CA,37.93,-122.53
94940,Marshall,CA,38.16,-122.84
94941,Mill Valley,CA,37.89,-122.56
94945,Novato,CA,38.13,-122.56
94946,Nicasio,CA,38.07,-122.68
94947,Novato,CA,38.1,-122.63
94949,Novato,CA,38.06,-122.54
94951,Penngrove,CA,38.31,-122.64
94952,Petaluma,CA,38.21,-122.76
94954,Petaluma,CA,38.23,-122.56
94956,Point Reyes Station,CA,38.07,-122.86
94960,San Anselmo,CA,37.99,-122.58
94965,Sausalito,CA,37.84,-122.53
94970,Stinson Beach,CA,37.91,-122.66
94972,Valley Ford,CA,38.29,-122.94
94974,San Quentin,CA,37.95,-122.54
94999,Petaluma,CA,38.32,-122.64
95003,Aptos,CA,37,-121.87
95004,Aromas,CA,36.87,-121.63
95005,Ben Lomond,CA,37.1,-122.08
95006,Boulder Creek,CA,37.16,-122.15
95008,Campbell,CA,37.28,-121.95
95010,Capitola,CA,36.97,-121.95
95012,Castroville,CA,36.76,-121.75
95014,Cupertino,CA,37.3,-122.09
95017,Davenport,CA,37.09,-122.24
95018,Felton,CA,37.08,-122.05
95019,Freedom,CA,36.93,-121.78
95020,Gilroy,CA,37.06,-121.55
95023,Hollister,CA,36.89,-121.24
95030,Los Gatos,CA,37.22,-121.99
95032,Los Gatos,CA,37.23,-121.95
95033,Los Gatos,CA,37.13,-121.94
95035,Milpitas,CA,37.44,-121.87
95037,Morgan Hill,CA,37.17,-121.65
95039,Moss Landing,CA,36.84,-121.77
95043,Paicines,CA,36.53,-120.96
95045,San Juan Bautista,CA,36.83,-121.51
95046,San Martin,CA,37.1,-121.6
95050,Santa Clara,CA,37.34,-121.95
95051,Santa Clara,CA,37.35,-121.98
95054,Santa Clara,CA,37.39,-121.96
95060,Santa Cruz,CA,37.04,-122.1
95062,Santa Cruz,CA,36.97,-121.98
95064,Santa Cruz,CA,36.98,-122.06
95065,Santa Cruz,CA,37.03,-121.98
95066,Scotts Valley,CA,37.06,-122.01
95070,Saratoga,CA,37.25,-122.06
95073,Soquel,CA,37.02,-121.94
95075,Tres Pinos,CA,36.77,-121.29
95076,Watsonville,CA,36.95,-121.72
95101,San Jose,CA,37.38,-121.89
95110,San Jose,CA,37.34,-121.9
95111,San Jose,CA,37.28,-121.83
95112,San Jose,CA,37.34,-121.88
95113,San Jose,CA,37.33,-121.89
95116,San Jose,CA,37.35,-121.85
95117,San Jose,CA,37.31,-121.96
95118,San Jose,CA,37.25,-121.88
95119,San Jose,CA,37.22,-121.78
95120,San Jose,CA,37.19,-121.83
95121,San Jose,CA,37.3,-121.8
95122,San Jose,CA,37.33,-121.83
95123,San Jose,CA,37.23,-121.82
95124,San Jose,CA,37.25,-121.92
95125,San Jose,CA,37.29,-121.88
95126,San Jose,CA,37.32,-121.91
95127,San Jose,CA,37.37,-121.75
95128,San Jose,CA,37.31,-121.93
95129,San Jose,CA,37.3,-122
95130,San Jose,CA,37.28,-121.98
95131,San Jose,CA,37.38,-121.9
95132,San Jose,CA,37.42,-121.77
95133,San Jose,CA,37.37,-121.86
95134,San Jose,CA,37.42,-121.94
95135,San Jose,CA,37.25,-121.67
95136,San Jose,CA,37.27,-121.84
95138,San Jose,CA,37.24,-121.73
95139,San Jose,CA,37.21,-121.75
95140,Mount Hamilton,CA,37.36,-121.67
95141,San Jose,CA,37.17,-121.75
95148,San Jose,CA,37.33,-121.77
95202,Stockton,CA,37.95,-121.28
95203,Stockton,CA,37.95,-121.32
95204,Stockton,CA,37.97,-121.32
95205,Stockton,CA,37.96,-121.26
95206,Stockton,CA,37.9,-121.4
95207,Stockton,CA,38,-121.32
95209,Stockton,CA,38.04,-121.35
95210,Stockton,CA,38.02,-121.3
95212,Stockton,CA,38.04,-121.2
95215,Stockton,CA,37.95,-121.12
95219,Stockton,CA,38.01,-121.38
95220,Acampo,CA,38.19,-121.25
95222,Angels Camp,CA,38.04,-120.61
95223,Arnold,CA,38.35,-120.2
95228,Copperopolis,CA,37.94,-120.66
95230,Farmington,CA,37.96,-120.87
95231,French Camp,CA,37.86,-121.29
95232,Glencoe,CA,38.35,-120.58
95236,Linden,CA,38.05,-121.03
95237,Lockeford,CA,38.17,-121.13
95240,Lodi,CA,38.11,-121.16
95242,Lodi,CA,38.13,-121.39
95245,Mokelumne Hill,CA,38.29,-120.58
95246,Mountain Ranch,CA,38.23,-120.49
95247,Murphys,CA,38.14,-120.45
95249,San Andreas,CA,38.2,-120.62
95250,San Andreas,CA,38.25,-120.38
95251,Vallecito,CA,38.1,-120.43
95252,Valley Springs,CA,38.16,-120.84
95255,West Point,CA,38.42,-120.44
95257,Wilseyville,CA,38.38,-120.44
95258,Woodbridge,CA,38.16,-121.29
95301,Atwater,CA,37.32,-120.63
95303,Ballico,CA,37.47,-120.65
95304,Tracy,CA,37.69,-121.39
95306,Catheys Valley,CA,37.38,-120.12
95307,Ceres,CA,37.55,-120.96
95310,Columbia,CA,38.11,-120.38
95311,Coulterville,CA,37.71,-120.12
95313,Crows Landing,CA,37.39,-121.05
95314,Pinecrest,CA,38.34,-119.83
95315,Delhi,CA,37.42,-120.77
95316,Denair,CA,37.54,-120.68
95317,El Nido,CA,37.12,-120.51
95320,Escalon,CA,37.83,-121.03
95321,Groveland,CA,37.85,-119.76
95322,Gustine,CA,37.14,-121.04
95323,Hickman,CA,37.6,-120.68
95324,Hilmar,CA,37.39,-120.89
95325,Hornitos,CA,37.43,-120.24
95326,Hughson,CA,37.59,-120.85
95327,Jamestown,CA,37.85,-120.49
95328,Keyes,CA,37.55,-120.91
95329,La Grange,CA,37.66,-120.45
95330,Lathrop,CA,37.82,-121.29
95333,Le Grand,CA,37.25,-120.2
95334,Livingston,CA,37.34,-120.75
95335,Long Barn,CA,38.12,-120.08
95336,Manteca,CA,37.83,-121.18
95337,Manteca,CA,37.73,-121.24
95338,Mariposa,CA,37.49,-120
95340,Merced,CA,37.29,-120.48
95341,Merced,CA,37.33,-120.48
95343,Merced,CA,37.29,-120.48
95345,Midpines,CA,37.58,-119.97
95346,Mi Wuk Village,CA,38.1,-120.13
95348,Merced,CA,37.41,-120.5
95350,Modesto,CA,37.67,-121.01
95351,Modesto,CA,37.63,-121.01
95354,Modesto,CA,37.63,-120.97
95355,Modesto,CA,37.67,-120.95
95356,Modesto,CA,37.72,-121.03
95357,Modesto,CA,37.67,-120.89
95358,Modesto,CA,37.65,-121.13
95360,Newman,CA,37.28,-121.2
95361,Oakdale,CA,37.8,-120.74
95363,Patterson,CA,37.49,-121.25
95364,Pinecrest,CA,38.28,-119.82
95365,Planada,CA,37.32,-120.3
95366,Ripon,CA,37.75,-121.12
95367,Riverbank,CA,37.73,-120.95
95368,Salida,CA,37.71,-121.09
95369,Snelling,CA,37.54,-120.45
95370,Sonora,CA,37.98,-120.39
95372,Soulsbyville,CA,37.99,-120.25
95374,Stevinson,CA,37.3,-120.87
95376,Tracy,CA,37.73,-121.42
95377,Tracy,CA,37.62,-121.45
95379,Tuolumne,CA,37.95,-120.2
95380,Turlock,CA,37.47,-120.85
95382,Turlock,CA,37.53,-120.84
95383,Twain Harte,CA,38.08,-120.24
95385,Vernalis,CA,37.61,-121.25
95386,Waterford,CA,37.68,-120.64
95388,Winton,CA,37.41,-120.59
95389,Yosemite National Park,CA,37.69,-119.59
95391,Tracy,CA,37.76,-121.63
95401,Santa Rosa,CA,38.44,-122.78
95403,Santa Rosa,CA,38.5,-122.76
95404,Santa Rosa,CA,38.45,-122.68
95405,Santa Rosa,CA,38.43,-122.67
95407,Santa Rosa,CA,38.39,-122.75
95409,Santa Rosa,CA,38.45,-122.59
95410,Albion,CA,39.21,-123.69
95412,Annapolis,CA,38.71,-123.33
95415,Boonville,CA,38.99,-123.36
95417,Branscomb,CA,39.69,-123.61
95420,Caspar,CA,39.36,-123.78
95421,Cazadero,CA,38.56,-123.2
95422,Clearlake,CA,38.96,-122.64
95423,Clearlake Oaks,CA,39.05,-122.55
95425,Cloverdale,CA,38.78,-122.92
95427,Comptche,CA,39.24,-123.53
95428,Covelo,CA,39.82,-123.16
95429,Dos Rios,CA,39.73,-123.33
95432,Elk,CA,39.12,-123.62
95436,Forestville,CA,38.48,-122.9
95437,Fort Bragg,CA,39.47,-123.63
95439,Fulton,CA,38.49,-122.77
95441,Geyserville,CA,38.74,-123.13
95442,Glen Ellen,CA,38.38,-122.52
95443,Glenhaven,CA,39.04,-122.74
95444,Graton,CA,38.43,-122.86
95445,Gualala,CA,38.82,-123.51
95446,Guerneville,CA,38.52,-123.01
95448,Healdsburg,CA,38.63,-122.89
95449,Hopland,CA,38.93,-123.11
95450,Jenner,CA,38.51,-123.21
95451,Kelseyville,CA,38.91,-122.79
95452,Kenwood,CA,38.42,-122.54
95453,Lakeport,CA,39.04,-122.93
95454,Laytonville,CA,39.8,-123.5
95456,Little River,CA,39.25,-123.73
95457,Lower Lake,CA,38.88,-122.55
95458,Lucerne,CA,39.12,-122.76
95459,Manchester,CA,39,-123.62
95460,Mendocino,CA,39.3,-123.73
95461,Middletown,CA,38.78,-122.58
95462,Monte Rio,CA,38.45,-123.01
95463,Navarro,CA,39.21,-123.54
95464,Nice,CA,39.12,-122.84
95465,Occidental,CA,38.41,-123.01
95466,Philo,CA,39.07,-123.52
95467,Hidden Valley Lake,CA,38.8,-122.55
95468,Point Arena,CA,38.91,-123.58
95469,Potter Valley,CA,39.37,-123.02
95470,Redwood Valley,CA,39.32,-123.23
95472,Sebastopol,CA,38.4,-122.86
95476,Sonoma,CA,38.24,-122.46
95480,Stewarts Point,CA,38.64,-123.37
95482,Ukiah,CA,39.12,-123.28
95485,Upper Lake,CA,39.26,-122.96
95488,Westport,CA,39.72,-123.77
95490,Willits,CA,39.49,-123.36
95492,Windsor,CA,38.53,-122.81
95493,Witter Springs,CA,39.2,-122.98
95494,Yorkville,CA,38.88,-123.29
95501,Eureka,CA,40.8,-124.15
95503,Eureka,CA,40.71,-124.11
95511,Alderpoint,CA,40.18,-123.6
95514,Blocksburg,CA,40.31,-123.65
95519,Mckinleyville,CA,40.94,-124.02
95521,Arcata,CA,40.85,-124.05
95524,Bayside,CA,40.81,-124.01
95525,Blue Lake,CA,40.96,-123.85
95526,Bridgeville,CA,40.42,-123.52
95527,Burnt Ranch,CA,40.95,-123.43
95528,Carlotta,CA,40.48,-123.95
95531,Crescent City,CA,41.78,-124.16
95536,Ferndale,CA,40.45,-124.26
95540,Fortuna,CA,40.57,-124.15
95542,Garberville,CA,40.22,-123.97
95543,Gasquet,CA,41.84,-123.85
95546,Hoopa,CA,41.11,-123.64
95547,Hydesville,CA,40.56,-124.07
95548,Klamath,CA,41.59,-124.06
95549,Kneeland,CA,40.67,-123.88
95550,Korbel,CA,40.76,-123.82
95551,Loleta,CA,40.68,-124.22
95552,Mad River,CA,40.37,-123.44
95554,Myers Flat,CA,40.27,-123.82
95555,Orick,CA,41.35,-124.04
95558,Petrolia,CA,40.24,-124.21
95560,Redway,CA,40.15,-123.89
95562,Rio Dell,CA,40.46,-124.13
95564,Samoa,CA,40.79,-124.19
95565,Scotia,CA,40.42,-124.01
95567,Smith River,CA,41.93,-124.08
95568,Somes Bar,CA,41.47,-123.46
95569,Redcrest,CA,40.37,-123.84
95570,Trinidad,CA,41.13,-124.04
95573,Willow Creek,CA,40.94,-123.65
95585,Leggett,CA,39.87,-123.69
95587,Piercy,CA,39.95,-123.74
95589,Whitethorn,CA,40.07,-123.92
95595,Zenia,CA,40.16,-123.4
95602,Auburn,CA,39,-121.09
95603,Auburn,CA,38.92,-121.07
95605,West Sacramento,CA,38.59,-121.54
95606,Brooks,CA,38.8,-122.18
95607,Capay,CA,38.69,-122.12
95608,Carmichael,CA,38.62,-121.32
95610,Citrus Heights,CA,38.69,-121.26
95612,Clarksburg,CA,38.37,-121.58
95614,Cool,CA,38.88,-120.98
95615,Courtland,CA,38.31,-121.54
95616,Davis,CA,38.48,-121.64
95618,Davis,CA,38.53,-121.66
95619,Diamond Springs,CA,38.67,-120.81
95620,Dixon,CA,38.39,-121.81
95621,Citrus Heights,CA,38.69,-121.31
95623,El Dorado,CA,38.6,-120.84
95624,Elk Grove,CA,38.44,-121.3
95626,Elverta,CA,38.73,-121.46
95627,Esparto,CA,38.78,-122.12
95628,Fair Oaks,CA,38.65,-121.25
95629,Fiddletown,CA,38.52,-120.7
95630,Folsom,CA,38.67,-121.14
95631,Foresthill,CA,39.03,-120.82
95632,Galt,CA,38.27,-121.22
95633,Garden Valley,CA,38.84,-120.83
95634,Georgetown,CA,38.93,-120.77
95635,Greenwood,CA,38.92,-120.89
95636,Grizzly Flats,CA,38.64,-120.51
95637,Guinda,CA,38.8,-122.18
95638,Herald,CA,38.33,-121.14
95640,Ione,CA,38.33,-120.88
95641,Isleton,CA,38.16,-121.59
95642,Jackson,CA,38.35,-120.77
95645,Knights Landing,CA,38.89,-121.8
95648,Lincoln,CA,38.93,-121.25
95650,Loomis,CA,38.81,-121.16
95651,Lotus,CA,38.81,-120.93
95652,Mcclellan,CA,38.66,-121.4
95655,Mather,CA,38.54,-121.28
95658,Newcastle,CA,38.87,-121.15
95659,Nicolaus,CA,38.83,-121.58
95660,North Highlands,CA,38.66,-121.37
95661,Roseville,CA,38.74,-121.25
95662,Orangevale,CA,38.68,-121.22
95663,Penryn,CA,38.85,-121.18
95664,Pilot Hill,CA,38.8,-121.04
95665,Pine Grove,CA,38.38,-120.64
95666,Pioneer,CA,38.56,-120.17
95667,Placerville,CA,38.73,-120.8
95668,Pleasant Grove,CA,38.83,-121.5
95669,Plymouth,CA,38.46,-120.88
95670,Rancho Cordova,CA,38.6,-121.26
95672,Rescue,CA,38.72,-121
95673,Rio Linda,CA,38.68,-121.45
95674,Rio Oso,CA,38.95,-121.49
95677,Rocklin,CA,38.8,-121.24
95678,Roseville,CA,38.76,-121.28
95681,Sheridan,CA,38.98,-121.35
95682,Shingle Springs,CA,38.61,-120.97
95683,Sloughhouse,CA,38.51,-121.12
95684,Somerset,CA,38.62,-120.62
95685,Sutter Creek,CA,38.42,-120.75
95687,Vacaville,CA,38.35,-121.93
95688,Vacaville,CA,38.41,-122.01
95689,Volcano,CA,38.48,-120.57
95690,Walnut Grove,CA,38.23,-121.58
95691,West Sacramento,CA,38.66,-121.62
95692,Wheatland,CA,39.04,-121.39
95693,Wilton,CA,38.39,-121.24
95694,Winters,CA,38.56,-121.99
95695,Woodland,CA,38.71,-121.85
95703,Applegate,CA,39,-120.99
95709,Camino,CA,38.74,-120.68
95713,Colfax,CA,39.09,-120.92
95720,Kyburz,CA,38.77,-120.26
95722,Meadow Vista,CA,39,-121.03
95726,Pollock Pines,CA,38.74,-120.57
95735,Twin Bridges,CA,38.83,-120.18
95742,Rancho Cordova,CA,38.57,-121.17
95746,Granite Bay,CA,38.76,-121.16
95747,Roseville,CA,38.78,-121.37
95757,Elk Grove,CA,38.35,-121.42
95758,Elk Grove,CA,38.34,-121.42
95762,El Dorado Hills,CA,38.68,-121.05
95765,Rocklin,CA,38.81,-121.28
95776,Woodland,CA,38.69,-121.68
95811,Sacramento,CA,38.59,-121.49
95814,Sacramento,CA,38.58,-121.49
95815,Sacramento,CA,38.6,-121.46
95816,Sacramento,CA,38.57,-121.46
95817,Sacramento,CA,38.55,-121.45
95818,Sacramento,CA,38.55,-121.49
95819,Sacramento,CA,38.56,-121.43
95820,Sacramento,CA,38.53,-121.44
95821,Sacramento,CA,38.62,-121.38
95822,Sacramento,CA,38.51,-121.49
95823,Sacramento,CA,38.47,-121.44
95824,Sacramento,CA,38.51,-121.44
95825,Sacramento,CA,38.58,-121.4
95826,Sacramento,CA,38.54,-121.38
95827,Sacramento,CA,38.55,-121.32
95828,Sacramento,CA,38.48,-121.4
95829,Sacramento,CA,38.48,-121.34
95830,Sacramento,CA,38.49,-121.27
95831,Sacramento,CA,38.49,-121.53
95832,Sacramento,CA,38.43,-121.51
95833,Sacramento,CA,38.61,-121.49
95834,Sacramento,CA,38.64,-121.54
95835,Sacramento,CA,38.69,-121.56
95836,Sacramento,CA,38.71,-121.54
95837,Sacramento,CA,38.69,-121.6
95838,Sacramento,CA,38.64,-121.44
95841,Sacramento,CA,38.66,-121.35
95842,Sacramento,CA,38.68,-121.34
95843,Antelope,CA,38.71,-121.36
95864,Sacramento,CA,38.58,-121.37
95901,Marysville,CA,39.15,-121.47
95903,Beale Afb,CA,39.12,-121.39
95910,Alleghany,CA,39.46,-120.84
95912,Arbuckle,CA,39.02,-122.04
95914,Bangor,CA,39.42,-121.36
95916,Berry Creek,CA,39.66,-121.38
95917,Biggs,CA,39.42,-121.67
95918,Browns Valley,CA,39.33,-121.33
95919,Brownsville,CA,39.43,-121.25
95920,Butte City,CA,39.46,-121.93
95922,Camptonville,CA,39.42,-121.11
95923,Canyon Dam,CA,40.15,-121.12
95925,Challenge,CA,39.47,-121.19
95926,Chico,CA,39.74,-121.83
95928,Chico,CA,39.71,-121.81
95930,Clipper Mills,CA,39.54,-121.16
95932,Colusa,CA,39.27,-122.05
95934,Crescent Mills,CA,40.07,-120.92
95935,Dobbins,CA,39.36,-121.2
95938,Durham,CA,39.61,-121.77
95939,Elk Creek,CA,39.54,-122.57
95941,Forbestown,CA,39.51,-121.23
95942,Forest Ranch,CA,39.97,-121.64
95943,Glenn,CA,39.6,-122.02
95945,Grass Valley,CA,39.18,-120.98
95946,Penn Valley,CA,39.18,-121.2
95947,Greenville,CA,40.15,-120.84
95948,Gridley,CA,39.35,-121.76
95949,Grass Valley,CA,39.11,-121.12
95953,Live Oak,CA,39.23,-121.78
95954,Magalia,CA,39.84,-121.6
95957,Meridian,CA,39.07,-121.84
95959,Nevada City,CA,39.34,-120.87
95960,North San Juan,CA,39.42,-120.99
95961,Olivehurst,CA,39.08,-121.55
95962,Oregon House,CA,39.34,-121.23
95963,Orland,CA,39.73,-122.33
95965,Oroville,CA,39.5,-121.67
95966,Oroville,CA,39.45,-121.39
95968,Palermo,CA,39.43,-121.55
95969,Paradise,CA,39.74,-121.61
95970,Princeton,CA,39.41,-122.04
95971,Quincy,CA,39.96,-121
95972,Rackerby,CA,39.45,-121.31
95973,Chico,CA,39.9,-121.83
95975,Rough And Ready,CA,39.22,-121.15
95977,Smartsville,CA,39.17,-121.29
95979,Stonyford,CA,39.27,-122.46
95981,Strawberry Valley,CA,39.56,-121.1
95982,Sutter,CA,39.18,-121.81
95983,Taylorsville,CA,40.04,-120.75
95987,Williams,CA,39.11,-122.27
95988,Willows,CA,39.5,-122.28
95991,Yuba City,CA,39.05,-121.61
95993,Yuba City,CA,39.05,-121.73
96001,Redding,CA,40.6,-122.46
96002,Redding,CA,40.52,-122.32
96003,Redding,CA,40.68,-122.25
96006,Adin,CA,41.15,-120.89
96007,Anderson,CA,40.44,-122.35
96008,Bella Vista,CA,40.7,-122.09
96010,Big Bar,CA,40.81,-123.25
96013,Burney,CA,40.94,-121.74
96014,Callahan,CA,41.36,-122.77
96015,Canby,CA,41.44,-120.94
96016,Cassel,CA,40.92,-121.57
96017,Castella,CA,41.1,-122.35
96019,Shasta Lake,CA,40.68,-122.37
96020,Chester,CA,40.27,-121.24
96021,Corning,CA,39.92,-122.28
96022,Cottonwood,CA,40.33,-122.45
96023,Dorris,CA,41.89,-121.74
96024,Douglas City,CA,40.58,-122.86
96025,Dunsmuir,CA,41.19,-122.26
96027,Etna,CA,41.41,-123.02
96028,Fall River Mills,CA,41.01,-121.47
96029,Flournoy,CA,39.93,-122.48
96031,Forks Of Salmon,CA,41.19,-123.2
96032,Fort Jones,CA,41.59,-122.96
96033,French Gulch,CA,40.73,-122.6
96034,Gazelle,CA,41.42,-122.67
96035,Gerber,CA,40.03,-122.17
96038,Grenada,CA,41.6,-122.54
96039,Happy Camp,CA,41.78,-123.47
96040,Hat Creek,CA,40.8,-121.46
96041,Hayfork,CA,40.5,-123.19
96044,Hornbrook,CA,41.91,-122.49
96047,Igo,CA,40.46,-122.7
96048,Junction City,CA,40.87,-123.1
96050,Klamath River,CA,41.83,-122.92
96051,Lakehead,CA,40.88,-122.38
96052,Lewiston,CA,40.78,-122.84
96055,Los Molinos,CA,40.05,-122.07
96056,Mcarthur,CA,41.1,-121.34
96057,Mccloud,CA,41.26,-122.1
96058,Macdoel,CA,41.74,-121.89
96059,Manton,CA,40.41,-121.84
96061,Mill Creek,CA,40.34,-121.46
96062,Millville,CA,40.56,-122.07
96064,Montague,CA,41.76,-122.39
96065,Montgomery Creek,CA,40.86,-121.91
96067,Mount Shasta,CA,41.31,-122.32
96069,Oak Run,CA,40.66,-122.03
96071,Old Station,CA,40.67,-121.47
96073,Palo Cedro,CA,40.56,-122.2
96075,Paynes Creek,CA,40.35,-121.86
96076,Platina,CA,40.38,-122.91
96080,Red Bluff,CA,40.13,-122.43
96085,Scott Bar,CA,41.73,-123.04
96086,Seiad Valley,CA,41.86,-123.22
96088,Shingletown,CA,40.5,-121.8
96091,Trinity Center,CA,41.05,-122.78
96094,Weed,CA,41.51,-122.36
96096,Whitmore,CA,40.63,-121.87
96097,Yreka,CA,41.75,-122.67
96101,Alturas,CA,41.43,-120.53
96103,Blairsden-graeagle,CA,39.78,-120.65
96104,Cedarville,CA,41.48,-120.14
96105,Chilcoot,CA,39.87,-120.2
96107,Coleville,CA,38.47,-119.48
96108,Davis Creek,CA,41.75,-120.4
96109,Doyle,CA,39.94,-120.06
96112,Fort Bidwell,CA,41.88,-120.11
96114,Janesville,CA,40.28,-120.5
96115,Lake City,CA,41.71,-120.23
96117,Litchfield,CA,40.51,-120.31
