zip,primary_city,state,latitude,longitude
60603,Chicago,IL,41.83,-87.68
60604,Chicago,IL,41.83,-87.68
60605,Chicago,IL,41.83,-87.68
60606,Chicago,IL,41.83,-87.68
60607,Chicago,IL,41.83,-87.68
60608,Chicago,IL,41.83,-87.68
60609,Chicago,IL,41.83,-87.68
60610,Chicago,IL,41.83,-87.68
60611,Chicago,IL,41.83,-87.68
60612,Chicago,IL,41.83,-87.68
60613,Chicago,IL,41.83,-87.68
60614,Chicago,IL,41.83,-87.68
60615,Chicago,IL,41.83,-87.68
60616,Chicago,IL,41.83,-87.68
60617,Chicago,IL,41.83,-87.68
60618,Chicago,IL,41.83,-87.68
60619,Chicago,IL,41.83,-87.68
60620,Chicago,IL,41.83,-87.68
60621,Chicago,IL,41.83,-87.68
60622,Chicago,IL,41.83,-87.68
60623,Chicago,IL,41.83,-87.68
60624,Chicago,IL,41.83,-87.68
60625,Chicago,IL,41.83,-87.68
60626,Chicago,IL,41.83,-87.68
60628,Chicago,IL,41.83,-87.68
60629,Chicago,IL,41.83,-87.68
60630,Chicago,IL,41.83,-87.68
60631,Chicago,IL,41.83,-87.68
60632,Chicago,IL,41.83,-87.68
60633,Chicago,IL,41.83,-87.68
60634,Chicago,IL,41.83,-87.68
60636,Chicago,IL,41.83,-87.68
60637,Chicago,IL,41.83,-87.68
60638,Chicago,IL,41.83,-87.68
60639,Chicago,IL,41.83,-87.68
60640,Chicago,IL,41.83,-87.68
60641,Chicago,IL,41.83,-87.68
60642,Chicago,IL,41.9,-87.65
60643,Chicago,IL,41.83,-87.68
60644,Chicago,IL,41.83,-87.68
60645,Chicago,IL,41.83,-87.68
60646,Chicago,IL,41.83,-87.68
60647,Chicago,IL,41.83,-87.68
60649,Chicago,IL,41.83,-87.68
60651,Chicago,IL,41.83,-87.68
60652,Chicago,IL,41.83,-87.68
60653,Chicago,IL,41.83,-87.68
60654,Chicago,IL,41.83,-87.68
60655,Chicago,IL,41.83,-87.68
60656,Chicago,IL,41.83,-87.68
60657,Chicago,IL,41.83,-87.68
60659,Chicago,IL,41.83,-87.68
60660,Chicago,IL,41.83,-87.68
60661,Chicago,IL,41.83,-87.68
60699,Chicago,IL,41.83,-87.68
60701,Chicago,IL,41.83,-87.68
60706,Harwood Heights,IL,41.96,-87.8
60707,Elmwood Park,IL,41.92,-87.81
60712,Lincolnwood,IL,42,-87.73
60714,Niles,IL,42.02,-87.8
60803,Alsip,IL,41.67,-87.73
60804,Cicero,IL,41.84,-87.75
60805,Evergreen Park,IL,41.72,-87.7
60827,Riverdale,IL,41.64,-87.63
60901,Kankakee,IL,41.11,-87.86
60911,Ashkum,IL,40.87,-87.95
60912,Beaverville,IL,40.95,-87.65
60913,Bonfield,IL,41.14,-88.05
60914,Bourbonnais,IL,41.16,-87.88
60915,Bradley,IL,41.14,-87.85
60917,Buckingham,IL,41.04,-88.17
60918,Buckley,IL,40.59,-88.03
60919,Cabery,IL,40.99,-88.2
60921,Chatsworth,IL,40.75,-88.29
60922,Chebanse,IL,41,-87.91
60924,Cissna Park,IL,40.56,-87.89
60927,Clifton,IL,40.93,-87.93
60928,Crescent City,IL,40.77,-87.85
60929,Cullom,IL,40.87,-88.26
60930,Danforth,IL,40.82,-87.97
60931,Donovan,IL,40.88,-87.61
60934,Emington,IL,40.97,-88.35
60935,Essex,IL,41.17,-88.19
60936,Gibson City,IL,40.46,-88.34
60938,Gilman,IL,40.76,-87.99
60940,Grant Park,IL,41.23,-87.64
60941,Herscher,IL,41.04,-88.1
60942,Hoopeston,IL,40.46,-87.67
60946,Kempton,IL,40.93,-88.23
60948,Loda,IL,40.51,-88.07
60949,Ludlow,IL,40.38,-88.12
60950,Manteno,IL,41.25,-87.83
60951,Martinton,IL,40.91,-87.72
60952,Melvin,IL,40.57,-88.24
60953,Milford,IL,40.62,-87.69
60954,Momence,IL,41.16,-87.66
60955,Onarga,IL,40.71,-88.01
60957,Paxton,IL,40.45,-88.09
60958,Pembroke Township,IL,41.11,-87.56
60959,Piper City,IL,40.75,-88.18
60960,Rankin,IL,40.46,-87.89
60961,Reddick,IL,41.09,-88.24
60962,Roberts,IL,40.61,-88.18
60963,Rossville,IL,40.38,-87.66
60964,Saint Anne,IL,41.02,-87.71
60966,Sheldon,IL,40.77,-87.56
60968,Thawville,IL,40.67,-88.11
60970,Watseka,IL,40.77,-87.73
60973,Wellington,IL,40.54,-87.67
61001,Apple River,IL,42.5,-90.09
61006,Ashton,IL,41.86,-89.22
61007,Baileyville,IL,42.18,-89.59
61008,Belvidere,IL,42.25,-88.84
61010,Byron,IL,42.12,-89.25
61011,Caledonia,IL,42.4,-88.9
61012,Capron,IL,42.39,-88.74
61014,Chadwick,IL,42.01,-89.88
61015,Chana,IL,41.99,-89.2
61016,Cherry Valley,IL,42.24,-88.96
61018,Dakota,IL,42.38,-89.52
61019,Davis,IL,42.42,-89.41
61020,Davis Junction,IL,42.1,-89.09
61021,Dixon,IL,41.84,-89.47
61024,Durand,IL,42.43,-89.32
61025,East Dubuque,IL,42.49,-90.63
61028,Elizabeth,IL,42.31,-90.22
61030,Forreston,IL,42.12,-89.57
61031,Franklin Grove,IL,41.84,-89.3
61032,Freeport,IL,42.29,-89.63
61036,Galena,IL,42.42,-90.42
61038,Garden Prairie,IL,42.25,-88.73
61039,German Valley,IL,42.21,-89.48
61041,Hanover,IL,42.25,-90.27
61042,Harmon,IL,41.71,-89.55
61044,Kent,IL,42.31,-89.9
61046,Lanark,IL,42.1,-89.83
61047,Leaf River,IL,42.12,-89.4
61048,Lena,IL,42.38,-89.82
61049,Lindenwood,IL,42.03,-89.02
61050,Mc Connell,IL,42.43,-89.73
61051,Milledgeville,IL,41.96,-89.77
61052,Monroe Center,IL,42.11,-89
61053,Mount Carroll,IL,42.09,-89.97
61054,Mount Morris,IL,42.04,-89.43
61060,Orangeville,IL,42.46,-89.64
61061,Oregon,IL,42.01,-89.33
61062,Pearl City,IL,42.26,-89.82
61063,Pecatonica,IL,42.3,-89.35
61064,Polo,IL,41.98,-89.57
61065,Poplar Grove,IL,42.36,-88.82
61067,Ridott,IL,42.29,-89.47
61068,Rochelle,IL,41.91,-89.06
61070,Rock City,IL,42.41,-89.47
61071,Rock Falls,IL,41.77,-89.69
61072,Rockton,IL,42.44,-89.06
61073,Roscoe,IL,42.41,-89
61074,Savanna,IL,42.09,-90.13
61075,Scales Mound,IL,42.47,-90.25
61078,Shannon,IL,42.15,-89.74
61080,South Beloit,IL,42.48,-89.03
61081,Sterling,IL,41.79,-89.69
61084,Stillman Valley,IL,42.1,-89.17
61085,Stockton,IL,42.35,-90
61087,Warren,IL,42.49,-89.99
61088,Winnebago,IL,42.26,-89.24
61089,Winslow,IL,42.49,-89.79
61101,Rockford,IL,42.27,-89.06
61102,Rockford,IL,42.27,-89.06
61103,Rockford,IL,42.27,-89.06
61104,Rockford,IL,42.27,-89.06
61107,Rockford,IL,42.27,-89.06
61108,Rockford,IL,42.27,-89.06
61109,Rockford,IL,42.27,-89.06
61111,Loves Park,IL,42.33,-89.01
61112,Rockford,IL,42.27,-89.06
61114,Rockford,IL,42.27,-89.06
61115,Machesney Park,IL,42.36,-89.03
61201,Rock Island,IL,41.47,-90.58
61230,Albany,IL,41.78,-90.21
61231,Aledo,IL,41.19,-90.74
61232,Andalusia,IL,41.43,-90.72
61234,Annawan,IL,41.39,-89.9
61235,Atkinson,IL,41.41,-90.01
61238,Cambridge,IL,41.3,-90.19
61239,Carbon Cliff,IL,41.49,-90.39
61240,Coal Valley,IL,41.44,-90.44
61241,Colona,IL,41.47,-90.34
61242,Cordova,IL,41.67,-90.32
61243,Deer Grove,IL,41.61,-89.68
61244,East Moline,IL,41.51,-90.42
61250,Erie,IL,41.65,-90.08
61251,Fenton,IL,41.73,-90.03
61252,Fulton,IL,41.86,-90.15
61254,Geneseo,IL,41.44,-90.15
61256,Hampton,IL,41.55,-90.4
61257,Hillsdale,IL,41.61,-90.17
61258,Hooppole,IL,41.52,-89.91
61259,Illinois City,IL,41.4,-90.9
61260,Joy,IL,41.19,-90.87
61261,Lyndon,IL,41.71,-89.92
61262,Lynn Center,IL,41.3,-90.35
61264,Milan,IL,41.44,-90.56
61265,Moline,IL,41.48,-90.48
61270,Morrison,IL,41.8,-89.96
61272,New Boston,IL,41.16,-91
61273,Orion,IL,41.35,-90.37
61274,Osco,IL,41.35,-90.28
61275,Port Byron,IL,41.62,-90.32
61277,Prophetstown,IL,41.66,-89.93
61279,Reynolds,IL,41.33,-90.67
61281,Sherrard,IL,41.31,-90.5
61282,Silvis,IL,41.5,-90.41
61283,Tampico,IL,41.63,-89.78
61284,Taylor Ridge,IL,41.38,-90.66
61285,Thomson,IL,41.95,-90.1
61301,La Salle,IL,41.34,-89.09
61310,Amboy,IL,41.71,-89.33
61311,Ancona,IL,41.05,-88.76
61312,Arlington,IL,41.47,-89.24
61313,Blackstone,IL,41.06,-88.64
61314,Buda,IL,41.32,-89.67
61318,Compton,IL,41.69,-89.08
61319,Cornell,IL,40.99,-88.72
61320,Dalzell,IL,41.35,-89.17
61321,Dana,IL,40.95,-88.94
61325,Grand Ridge,IL,41.23,-88.83
61326,Granville,IL,41.26,-89.22
61327,Hennepin,IL,41.25,-89.31
61329,Ladd,IL,41.38,-89.21
61330,La Moille,IL,41.53,-89.28
61333,Long Point,IL,41,-88.89
61334,Lostant,IL,41.14,-89.06
61335,Mc Nabb,IL,41.17,-89.2
61336,Magnolia,IL,41.11,-89.19
61337,Malden,IL,41.42,-89.37
61341,Marseilles,IL,41.32,-88.68
61342,Mendota,IL,41.55,-89.12
61344,Mineral,IL,41.38,-89.83
61345,Neponset,IL,41.29,-89.79
61348,Oglesby,IL,41.29,-89.06
61349,Ohio,IL,41.55,-89.45
61350,Ottawa,IL,41.35,-88.83
61353,Paw Paw,IL,41.68,-88.98
61354,Peru,IL,41.34,-89.12
61356,Princeton,IL,41.37,-89.46
61358,Rutland,IL,40.98,-89.03
61360,Seneca,IL,41.3,-88.61
61361,Sheffield,IL,41.35,-89.73
61362,Spring Valley,IL,41.32,-89.19
61364,Streator,IL,41.12,-88.83
61367,Sublette,IL,41.64,-89.23
61368,Tiskilwa,IL,41.29,-89.5
61369,Toluca,IL,41,-89.13
61370,Tonica,IL,41.21,-89.06
61373,Utica,IL,41.38,-88.99
61375,Varna,IL,41.03,-89.22
61376,Walnut,IL,41.55,-89.59
61377,Wenona,IL,41.05,-89.05
61378,West Brooklyn,IL,41.69,-89.14
61379,Wyanet,IL,41.36,-89.58
61401,Galesburg,IL,40.95,-90.37
61410,Abingdon,IL,40.8,-90.4
61411,Adair,IL,40.41,-90.5
61412,Alexis,IL,41.06,-90.55
61413,Alpha,IL,41.19,-90.38
61414,Altona,IL,41.11,-90.16
61415,Avon,IL,40.66,-90.43
61417,Berwick,IL,40.8,-90.53
61418,Biggsville,IL,40.85,-90.86
61420,Blandinsville,IL,40.55,-90.86
61421,Bradford,IL,41.17,-89.65
61422,Bushnell,IL,40.55,-90.5
61423,Cameron,IL,40.88,-90.51
61425,Carman,IL,40.73,-91.06
61427,Cuba,IL,40.49,-90.19
61428,Dahinda,IL,40.95,-90.1
61430,East Galesburg,IL,40.94,-90.31
61431,Ellisville,IL,40.62,-90.3
61432,Fairview,IL,40.65,-90.19
61434,Galva,IL,41.16,-90.03
61435,Gerlaw,IL,40.98,-90.6
61436,Gilson,IL,40.86,-90.2
61437,Gladstone,IL,40.86,-90.95
61438,Good Hope,IL,40.55,-90.67
61440,Industry,IL,40.32,-90.6
61441,Ipava,IL,40.35,-90.32
61442,Keithsburg,IL,41.1,-90.93
61443,Kewanee,IL,41.24,-89.92
61447,Kirkwood,IL,40.86,-90.74
61448,Knoxville,IL,40.9,-90.28
61449,La Fayette,IL,41.1,-89.97
61450,La Harpe,IL,40.58,-90.97
61451,Laura,IL,40.91,-89.91
61452,Littleton,IL,40.23,-90.62
61453,Little York,IL,41.01,-90.74
61454,Lomax,IL,40.67,-91.07
61455,Macomb,IL,40.47,-90.68
61458,Maquon,IL,40.79,-90.16
61459,Marietta,IL,40.49,-90.39
61460,Media,IL,40.77,-90.83
61462,Monmouth,IL,40.91,-90.64
61465,New Windsor,IL,41.2,-90.45
61466,North Henderson,IL,41.09,-90.47
61467,Oneida,IL,41.07,-90.22
61468,Ophiem,IL,41.28,-90.33
61469,Oquawka,IL,40.93,-90.94
61470,Prairie City,IL,40.62,-90.46
61472,Rio,IL,41.1,-90.39
61473,Roseville,IL,40.73,-90.66
61474,Saint Augustine,IL,40.71,-90.4
61475,Sciota,IL,40.56,-90.74
61476,Seaton,IL,41.1,-90.79
61477,Smithfield,IL,40.47,-90.29
61478,Smithshire,IL,40.8,-90.78
61479,Speer,IL,41.01,-89.69
61480,Stronghurst,IL,40.74,-90.9
61482,Table Grove,IL,40.36,-90.42
61483,Toulon,IL,41.09,-89.86
61484,Vermont,IL,40.29,-90.42
61485,Victoria,IL,41.03,-90.09
61486,Viola,IL,41.2,-90.58
61488,Wataga,IL,41.02,-90.27
61489,Williamsfield,IL,40.92,-90.01
61490,Woodhull,IL,41.17,-90.32
61491,Wyoming,IL,41.06,-89.77
61501,Astoria,IL,40.22,-90.35
61516,Benson,IL,40.85,-89.12
61517,Brimfield,IL,40.83,-89.88
61520,Canton,IL,40.56,-90.04
61523,Chillicothe,IL,40.91,-89.49
61525,Dunlap,IL,40.86,-89.67
61526,Edelstein,IL,40.97,-89.58
61528,Edwards,IL,40.75,-89.71
61529,Elmwood,IL,40.77,-89.96
61530,Eureka,IL,40.71,-89.27
61531,Farmington,IL,40.69,-90
61532,Forest City,IL,40.37,-89.83
61533,Glasford,IL,40.57,-89.81
61534,Green Valley,IL,40.4,-89.64
61535,Groveland,IL,40.61,-89.52
61536,Hanna City,IL,40.69,-89.79
61537,Henry,IL,41.11,-89.36
61540,Lacon,IL,41.02,-89.4
61542,Lewistown,IL,40.39,-90.15
61544,London Mills,IL,40.71,-90.26
61545,Lowpoint,IL,40.87,-89.38
61546,Manito,IL,40.42,-89.78
61547,Mapleton,IL,40.56,-89.72
61548,Metamora,IL,40.79,-89.36
61550,Morton,IL,40.61,-89.46
61554,Pekin,IL,40.56,-89.62
61559,Princeville,IL,40.93,-89.75
61560,Putnam,IL,41.18,-89.4
61561,Roanoke,IL,40.79,-89.2
61565,Sparland,IL,41.03,-89.44
61567,Topeka,IL,40.32,-89.93
61568,Tremont,IL,40.52,-89.49
61569,Trivoli,IL,40.69,-89.88
61570,Washburn,IL,40.92,-89.29
61571,Washington,IL,40.69,-89.43
61572,Yates City,IL,40.77,-90.01
61602,Peoria,IL,40.74,-89.6
61603,Peoria,IL,40.74,-89.6
61604,Peoria,IL,40.74,-89.6
61605,Peoria,IL,40.74,-89.6
61606,Peoria,IL,40.74,-89.6
61607,Peoria,IL,40.74,-89.6
61610,Creve Coeur,IL,40.64,-89.59
61611,East Peoria,IL,40.67,-89.54
61614,Peoria,IL,40.74,-89.6
61615,Peoria,IL,40.74,-89.6
61616,Peoria Heights,IL,40.74,-89.57
61701,Bloomington,IL,40.47,-88.97
61704,Bloomington,IL,40.47,-88.97
61705,Bloomington,IL,40.47,-88.95
61720,Anchor,IL,40.56,-88.53
61721,Armington,IL,40.33,-89.31
61722,Arrowsmith,IL,40.44,-88.63
61723,Atlanta,IL,40.26,-89.23
61724,Bellflower,IL,40.34,-88.52
61725,Carlock,IL,40.58,-89.13
61726,Chenoa,IL,40.74,-88.71
61727,Clinton,IL,40.15,-88.96
61728,Colfax,IL,40.56,-88.61
61729,Congerville,IL,40.61,-89.2
61730,Cooksville,IL,40.54,-88.71
61731,Cropsey,IL,40.6,-88.48
61732,Danvers,IL,40.52,-89.17
61733,Deer Creek,IL,40.62,-89.33
61734,Delavan,IL,40.37,-89.54
61735,Dewitt,IL,40.18,-88.74
61736,Downs,IL,40.39,-88.87
61737,Ellsworth,IL,40.44,-88.71
61738,El Paso,IL,40.73,-89.01
61739,Fairbury,IL,40.74,-88.51
61740,Flanagan,IL,40.87,-88.86
61741,Forrest,IL,40.75,-88.4
61742,Goodfield,IL,40.62,-89.27
61743,Graymont,IL,40.9,-88.75
61744,Gridley,IL,40.74,-88.88
61745,Heyworth,IL,40.31,-88.97
61747,Hopedale,IL,40.42,-89.41
61748,Hudson,IL,40.6,-88.98
61749,Kenney,IL,40.09,-89.08
61752,Le Roy,IL,40.34,-88.76
61753,Lexington,IL,40.64,-88.78
61754,Mc Lean,IL,40.31,-89.17
61755,Mackinaw,IL,40.53,-89.35
61756,Maroa,IL,40.03,-88.95
61759,Minier,IL,40.43,-89.31
61760,Minonk,IL,40.9,-89.03
61761,Normal,IL,40.51,-88.99
61764,Pontiac,IL,40.87,-88.64
61769,Saunemin,IL,40.89,-88.4
61770,Saybrook,IL,40.42,-88.52
61771,Secor,IL,40.74,-89.13
61772,Shirley,IL,40.41,-89.03
61773,Sibley,IL,40.58,-88.37
61774,Stanford,IL,40.43,-89.22
61775,Strawn,IL,40.65,-88.39
61776,Towanda,IL,40.56,-88.9
61777,Wapella,IL,40.22,-88.96
61778,Waynesville,IL,40.24,-89.12
61801,Urbana,IL,40.1,-88.2
61802,Urbana,IL,40.1,-88.2
61810,Allerton,IL,39.91,-87.93
61811,Alvin,IL,40.3,-87.6
61812,Armstrong,IL,40.31,-87.88
61813,Bement,IL,39.92,-88.57
61814,Bismarck,IL,40.26,-87.6
61816,Broadlands,IL,39.9,-87.99
61817,Catlin,IL,40.06,-87.7
61818,Cerro Gordo,IL,39.89,-88.73
61820,Champaign,IL,40.11,-88.26
61821,Champaign,IL,40.11,-88.26
61822,Champaign,IL,40.11,-88.26
61830,Cisco,IL,40.01,-88.72
61831,Collison,IL,40.23,-87.8
61832,Danville,IL,40.14,-87.61
61833,Tilton,IL,40.09,-87.63
61834,Danville,IL,40.14,-87.61
61839,De Land,IL,40.12,-88.64
61840,Dewey,IL,40.3,-88.26
61841,Fairmount,IL,40.04,-87.82
61842,Farmer City,IL,40.24,-88.64
61843,Fisher,IL,40.31,-88.34
61844,Fithian,IL,40.11,-87.87
61845,Foosland,IL,40.36,-88.42
61846,Georgetown,IL,39.97,-87.63
61847,Gifford,IL,40.3,-88.02
61849,Homer,IL,40.03,-87.95
61850,Indianola,IL,39.92,-87.74
61851,Ivesdale,IL,39.94,-88.45
61852,Longview,IL,39.88,-88.06
61853,Mahomet,IL,40.19,-88.4
61854,Mansfield,IL,40.21,-88.5
61855,Milmine,IL,39.89,-88.64
61856,Monticello,IL,40.02,-88.57
61858,Oakwood,IL,40.1,-87.77
61859,Ogden,IL,40.11,-87.95
61862,Penfield,IL,40.31,-87.96
61863,Pesotum,IL,39.91,-88.27
61864,Philo,IL,40,-88.15
61865,Potomac,IL,40.3,-87.79
61866,Rantoul,IL,40.3,-88.15
61870,Ridge Farm,IL,39.89,-87.65
61872,Sadorus,IL,39.96,-88.34
61873,Saint Joseph,IL,40.14,-88.06
61874,Savoy,IL,40.06,-88.25
61875,Seymour,IL,40.1,-88.41
61876,Sidell,IL,39.91,-87.82
61877,Sidney,IL,40.02,-88.07
61878,Thomasboro,IL,40.24,-88.18
61880,Tolono,IL,39.98,-88.26
61882,Weldon,IL,40.12,-88.75
61883,Westville,IL,40.04,-87.63
61884,White Heath,IL,40.08,-88.5
61910,Arcola,IL,39.68,-88.3
61911,Arthur,IL,39.71,-88.46
61912,Ashmore,IL,39.53,-88.02
61913,Atwood,IL,39.79,-88.46
61914,Bethany,IL,39.64,-88.74
61917,Brocton,IL,39.71,-87.93
61919,Camargo,IL,39.79,-88.16
61920,Charleston,IL,39.48,-88.17
61924,Chrisman,IL,39.8,-87.67
61925,Dalton City,IL,39.71,-88.8
61928,Gays,IL,39.45,-88.49
61929,Hammond,IL,39.79,-88.59
61930,Hindsboro,IL,39.68,-88.13
61931,Humboldt,IL,39.6,-88.31
61932,Hume,IL,39.79,-87.86
61933,Kansas,IL,39.55,-87.93
61937,Lovington,IL,39.71,-88.63
61938,Mattoon,IL,39.47,-88.36
61940,Metcalf,IL,39.8,-87.8
61942,Newman,IL,39.79,-87.98
61943,Oakland,IL,39.65,-88.02
61944,Paris,IL,39.61,-87.69
61951,Sullivan,IL,39.59,-88.6
61953,Tuscola,IL,39.79,-88.28
61956,Villa Grove,IL,39.86,-88.15
61957,Windsor,IL,39.43,-88.59
62001,Alhambra,IL,38.88,-89.73
62002,Alton,IL,38.9,-90.15
62006,Batchtown,IL,39.03,-90.65
62009,Benld,IL,39.09,-89.8
62010,Bethalto,IL,38.9,-90.04
62011,Bingham,IL,39.11,-89.21
62012,Brighton,IL,39.04,-90.13
62013,Brussels,IL,38.95,-90.58
62014,Bunker Hill,IL,39.04,-89.95
62015,Butler,IL,39.19,-89.53
62016,Carrollton,IL,39.29,-90.41
62017,Coffeen,IL,39.08,-89.39
62018,Cottage Hills,IL,38.91,-90.08
62019,Donnellson,IL,39.03,-89.47
62021,Dorsey,IL,38.97,-89.99
62022,Dow,IL,39.04,-90.31
62024,East Alton,IL,38.88,-90.1
62025,Edwardsville,IL,38.8,-89.96
62027,Eldred,IL,39.28,-90.55
62028,Elsah,IL,38.95,-90.35
62031,Fieldon,IL,39.1,-90.49
62032,Fillmore,IL,39.11,-89.27
62033,Gillespie,IL,39.12,-89.81
62034,Glen Carbon,IL,38.76,-89.97
62035,Godfrey,IL,38.96,-90.18
62036,Golden Eagle,IL,38.89,-90.57
62037,Grafton,IL,38.97,-90.42
62040,Granite City,IL,38.71,-90.12
62044,Greenfield,IL,39.34,-90.2
62045,Hamburg,IL,39.23,-90.71
62047,Hardin,IL,39.15,-90.62
62048,Hartford,IL,38.82,-90.09
62049,Hillsboro,IL,39.16,-89.48
62050,Hillview,IL,39.44,-90.53
62051,Irving,IL,39.2,-89.4
62052,Jerseyville,IL,39.11,-90.32
62053,Kampsville,IL,39.3,-90.62
62054,Kane,IL,39.19,-90.35
62056,Litchfield,IL,39.17,-89.65
62060,Madison,IL,38.67,-90.15
62061,Marine,IL,38.78,-89.77
62062,Maryville,IL,38.72,-89.96
62063,Medora,IL,39.17,-90.14
62065,Michael,IL,39.23,-90.62
62067,Moro,IL,38.95,-89.99
62069,Mount Olive,IL,39.07,-89.72
62070,Mozier,IL,39.29,-90.75
62074,New Douglas,IL,38.97,-89.66
62075,Nokomis,IL,39.3,-89.28
62079,Piasa,IL,39.11,-90.12
62080,Ramsey,IL,39.14,-89.1
62081,Rockbridge,IL,39.27,-90.2
62082,Roodhouse,IL,39.48,-90.37
62083,Rosamond,IL,39.39,-89.19
62084,Roxana,IL,38.83,-90.05
62086,Sorento,IL,39,-89.57
62087,South Roxana,IL,38.82,-90.05
62088,Staunton,IL,39.01,-89.78
62090,Venice,IL,38.67,-90.16
62091,Walshville,IL,39.06,-89.61
62092,White Hall,IL,39.43,-90.4
62094,Witt,IL,39.25,-89.34
62095,Wood River,IL,38.86,-90.08
62097,Worden,IL,38.93,-89.83
62201,East Saint Louis,IL,38.61,-90.13
62203,East Saint Louis,IL,38.61,-90.13
62204,East Saint Louis,IL,38.61,-90.13
62205,East Saint Louis,IL,38.61,-90.13
62206,East Saint Louis,IL,38.61,-90.13
62207,East Saint Louis,IL,38.61,-90.13
62208,Fairview Heights,IL,38.59,-90
62214,Addieville,IL,38.39,-89.48
62215,Albers,IL,38.54,-89.61
62216,Aviston,IL,38.6,-89.6
62217,Baldwin,IL,38.18,-89.84
62218,Bartelso,IL,38.53,-89.46
62220,Belleville,IL,38.53,-90
62221,Belleville,IL,38.53,-90
62223,Belleville,IL,38.53,-90
62225,Scott Air Force Base,IL,38.54,-89.85
62226,Belleville,IL,38.53,-90
62230,Breese,IL,38.61,-89.52
62231,Carlyle,IL,38.61,-89.37
62232,Caseyville,IL,38.63,-90.03
62233,Chester,IL,37.91,-89.82
62234,Collinsville,IL,38.67,-89.99
62236,Columbia,IL,38.45,-90.22
62237,Coulterville,IL,38.18,-89.6
62238,Cutler,IL,38.03,-89.56
62239,Dupo,IL,38.51,-90.2
62240,East Carondelet,IL,38.53,-90.23
62241,Ellis Grove,IL,38,-89.9
62242,Evansville,IL,38.08,-89.93
62243,Freeburg,IL,38.42,-89.9
62244,Fults,IL,38.16,-90.21
62245,Germantown,IL,38.55,-89.53
62246,Greenville,IL,38.88,-89.4
62249,Highland,IL,38.73,-89.69
62250,Hoffman,IL,38.53,-89.26
62253,Keyesport,IL,38.74,-89.27
62254,Lebanon,IL,38.6,-89.81
62255,Lenzburg,IL,38.28,-89.81
62257,Marissa,IL,38.25,-89.75
62258,Mascoutah,IL,38.5,-89.8
62260,Millstadt,IL,38.45,-90.09
62261,Modoc,IL,38.05,-90.03
62262,Mulberry Grove,IL,38.92,-89.26
62263,Nashville,IL,38.34,-89.37
62264,New Athens,IL,38.31,-89.87
62265,New Baden,IL,38.53,-89.69
62268,Oakdale,IL,38.26,-89.5
62269,O Fallon,IL,38.59,-89.91
62271,Okawville,IL,38.43,-89.54
62272,Percy,IL,38.01,-89.61
62274,Pinckneyville,IL,38.07,-89.38
62275,Pocahontas,IL,38.82,-89.53
62277,Prairie Du Rocher,IL,38.08,-90.09
62278,Red Bud,IL,38.21,-89.99
62280,Rockwood,IL,37.83,-89.69
62281,Saint Jacob,IL,38.71,-89.76
62284,Smithboro,IL,38.89,-89.34
62285,Smithton,IL,38.4,-89.99
62286,Sparta,IL,38.15,-89.71
62288,Steeleville,IL,38,-89.66
62293,Trenton,IL,38.6,-89.68
62294,Troy,IL,38.73,-89.89
62295,Valmeyer,IL,38.3,-90.31
62297,Walsh,IL,38.08,-89.85
62298,Waterloo,IL,38.33,-90.15
62301,Quincy,IL,39.93,-91.38
62305,Quincy,IL,39.93,-91.38
62311,Augusta,IL,40.23,-90.94
62312,Barry,IL,39.69,-91.03
62313,Basco,IL,40.32,-91.19
62314,Baylis,IL,39.72,-90.9
62316,Bowen,IL,40.23,-91.06
62319,Camden,IL,40.15,-90.77
62320,Camp Point,IL,40.03,-91.06
62321,Carthage,IL,40.41,-91.13
62323,Chambersburg,IL,39.81,-90.65
62324,Clayton,IL,40.03,-90.95
62325,Coatsburg,IL,40.03,-91.15
62326,Colchester,IL,40.42,-90.79
62330,Dallas City,IL,40.63,-91.16
62338,Fowler,IL,40,-91.25
62339,Golden,IL,40.1,-91.01
62340,Griggsville,IL,39.7,-90.72
62341,Hamilton,IL,40.38,-91.36
62343,Hull,IL,39.7,-91.2
62344,Huntsville,IL,40.18,-90.86
62345,Kinderhook,IL,39.7,-91.15
62346,La Prairie,IL,40.14,-91
62347,Liberty,IL,39.88,-91.1
62349,Loraine,IL,40.15,-91.22
62351,Mendon,IL,40.08,-91.28
62353,Mount Sterling,IL,39.98,-90.76
62354,Nauvoo,IL,40.54,-91.38
62355,Nebo,IL,39.44,-90.79
62356,New Canton,IL,39.63,-91.09
62357,New Salem,IL,39.7,-90.84
62358,Niota,IL,40.61,-91.28
62359,Paloma,IL,40.02,-91.19
62360,Payson,IL,39.81,-91.24
62361,Pearl,IL,39.45,-90.62
62363,Pittsfield,IL,39.61,-90.8
62365,Plainville,IL,39.78,-91.18
62366,Pleasant Hill,IL,39.44,-90.87
62367,Plymouth,IL,40.29,-90.91
62370,Rockport,IL,39.53,-91
62373,Sutter,IL,40.28,-91.35
62374,Tennessee,IL,40.41,-90.83
62375,Timewell,IL,40.01,-90.85
62376,Ursa,IL,40.07,-91.37
62378,Versailles,IL,39.88,-90.65
62379,Warsaw,IL,40.35,-91.42
62380,West Point,IL,40.25,-91.18
62401,Effingham,IL,39.11,-88.55
62410,Allendale,IL,38.52,-87.71
62411,Altamont,IL,39.05,-88.74
62413,Annapolis,IL,39.15,-87.81
62414,Beecher City,IL,39.18,-88.78
62417,Bridgeport,IL,38.71,-87.75
